"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL1489063";"";"None";"427.48";"0";"2.60";"SID14734227";"COCCCNC(=O)c1ccc2c(=O)n(Cc3ccc4c(c3)OCO4)c(=S)[nH]c2c1";"IC50";"'='";"42005.2";"nM";"4.38";"";"Not Active";"UO_0000065";"10.24";"0.20";"1.78";"4.63";"0";"CHEMBL1614199";"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1581440";"";"None";"333.41";"0";"3.35";"SID7964797";"CSCCOC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccco1)C2";"IC50";"'>'";"50000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614199";"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1386105";"";"None";"410.46";"0";"3.81";"SID4243626";"COC(=O)c1ccc(CSc2nc(O)c3cnn(-c4ccc(C)c(C)c4)c3n2)o1";"IC50";"'='";"38489.05";"nM";"4.42";"";"Not Active";"UO_0000065";"10.76";"0.21";"0.60";"4.27";"0";"CHEMBL1614199";"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1504200";"";"None";"455.54";"0";"3.34";"SID849863";"CCOC(=O)c1ccc(NC(=O)CSc2nnc(CNc3ccc(OC)cc3)n2C)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614199";"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL1495194";"";"None";"314.37";"0";"3.34";"SID4250070";"COc1ccc(CNC(=O)c2cc(-c3cccs3)on2)cc1";"IC50";"'='";"27729.62";"nM";"4.56";"";"Active";"UO_0000065";"14.50";"0.28";"1.22";"7.08";"0";"CHEMBL1614199";"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL577709";"";"None";"287.77";"0";"4.60";"SID14725923";"Clc1ccc(Nc2nc(-c3ccncc3)cs2)cc1";"IC50";"'='";"18184.99";"nM";"4.74";"";"Active";"UO_0000065";"16.47";"0.34";"0.14";"12.54";"0";"CHEMBL1614199";"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL44814";"CARBON TETRACHLORIDE";"-1.0";"153.82";"0";"2.55";"CARBON TETRACHLORIDE";"ClC(Cl)(Cl)Cl";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";"";"";""
"CHEMBL135";"ESTRADIOL";"4.0";"272.39";"0";"3.61";"estradiol";"C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O";"IC50";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"32.50";"0.60";"5.24";"21.88";"1";"CHEMBL886321";"Binding affinity to human recombinant ERalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139947";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL245575";"";"None";"302.46";"0";"3.67";"12";"C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@]43CC[C@H]5O)[C@@H]1CC[C@@H]2O";"IC50";"'='";"8135.0";"nM";"5.09";"";"";"UO_0000065";"16.83";"0.32";"1.42";"12.58";"0";"CHEMBL886321";"Binding affinity to human recombinant ERalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139947";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL397344";"";"None";"300.44";"0";"3.88";"25";"C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@]43CCC5=O)[C@@H]1CC[C@@H]2O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL886321";"Binding affinity to human recombinant ERalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139947";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL245771";"";"None";"316.44";"0";"3.61";"24";"C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H]5CC[C@@]43CC(=O)O5)[C@@H]1CC[C@@H]2O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL886321";"Binding affinity to human recombinant ERalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139947";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL923";"RISEDRONIC ACID";"4.0";"283.11";"0";"-0.37";"RISEDRONIC ACID";"O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";"";"";""
"CHEMBL371777";"";"None";"252.27";"0";"3.22";"15";"CC1=C(c2ccc(O)cc2)C(=O)c2cc(O)ccc21";"IC50";"'='";"55.0";"nM";"7.26";"";"";"UO_0000065";"28.78";"0.52";"4.04";"12.62";"0";"CHEMBL829337";"Inhibition of human estrogen receptor alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139570";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL1909080";"STRONTIUM CHLORIDE HEXAHYDRATE";"None";"266.62";"None";"None";"STRONTIUM CHLORIDE HEXAHYDRATE";"O.O.O.O.O.O.[Cl-].[Cl-].[Sr+2]";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909145";"DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf9";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308860";"";"";""
"CHEMBL1276308";"MIFEPRISTONE";"4.0";"429.60";"1";"5.41";"1 RU-486 (Mifepristone)";"CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL677476";"Displacement of [3H]-estradiol from human estrogen receptor alpha; ND means Not determined";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147539";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL3622365";"";"None";"401.51";"0";"4.01";"103";"CCN(Cc1ccc(C(=O)N2CCc3ccc(O)cc3C2)cc1)Cc1ccccn1";"IC50";"'='";"24600.0";"nM";"4.61";"";"";"UO_0000065";"11.48";"0.21";"0.60";"8.13";"0";"CHEMBL3627331";"Binding affinity to human ER-alpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3621110";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";""
"CHEMBL195515";"";"None";"370.45";"1";"5.86";"3b, GW7604";"CC/C(=C(\c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1";"IC50";"'='";"6.761";"nM";"8.17";"";"";"UO_0000065";"22.05";"0.40";"2.31";"14.20";"0";"CHEMBL3624759";"Antagonist activity at ERalpha receptor in human MCF7 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3621041";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308403";"";"";""
"CHEMBL3623001";"";"None";"388.51";"1";"5.26";"27b";"CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2[nH]c3ccccc3c2C[C@H]1C";"IC50";"'='";"6.457";"nM";"8.19";"";"";"UO_0000065";"21.08";"0.39";"2.93";"14.54";"0";"CHEMBL3624758";"Binding affinity to ERalpha receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3621041";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";""
"CHEMBL1358";"FULVESTRANT";"4.0";"606.78";"2";"8.68";"2";"C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O";"IC50";"'='";"0.8128";"nM";"9.09";"";"";"UO_0000065";"14.98";"0.30";"0.41";"14.31";"0";"CHEMBL3624758";"Binding affinity to ERalpha receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3621041";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";""
"CHEMBL1628170";"";"None";"450.60";"1";"5.48";"10";"C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](Sc4ccc(/C=C/C(=O)O)cc4)[C@H]3[C@@H]1CC[C@@H]2O";"IC50";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL679883";"Antagonist effect on transcriptional activation in MCF-7 cells expressing estrogen receptor alpha; Not active means no effect at < 1000 nM";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132758";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"CHEMBL3308403";"";"";""
"CHEMBL1462307";"";"None";"442.97";"0";"3.84";"SID48410323";"O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc(Cl)c2)CC1";"IC50";"'='";"120.0";"nM";"6.92";"";"Not Active";"UO_0000065";"15.62";"0.32";"3.08";"11.28";"0";"CHEMBL1614214";"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors ELISA Secondary Assay. (Class of assay: confirmatory) [Related pubchem assays: 713 (Primary dose response assay preceding this ELISA secondary assay.), 629 (Primary screen preceding this dose response confirmation assay.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
"CHEMBL203800";"";"None";"289.36";"0";"2.53";"11";"O=S(=O)(c1ccc(O)cc1)N1CCCc2ccccc21";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL865275";"Inhibition of binding to ER in Ad5-wt-ER-infected HAECT1 cells by NF-kappaB-mediated luciferase reporter";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HAECT1";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149456";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL81";"RALOXIFENE";"4.0";"473.59";"1";"6.08";"raloxifene";"O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12";"IC50";"'='";"1.8";"nM";"8.74";"";"";"UO_0000065";"18.46";"0.35";"2.66";"12.49";"1";"CHEMBL867524";"Binding affinity to ERalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147723";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";""
"CHEMBL199599";"";"None";"289.34";"0";"3.74";"7c";"Cn1cccc1-c1nc2ccccc2n1-c1ccc(O)cc1";"IC50";"'='";"2940.0";"nM";"5.53";"";"";"UO_0000065";"19.12";"0.34";"1.79";"12.87";"0";"CHEMBL863381";"Displacement of [3H]17beta-estradiol from recombinant human ERalpha expressed in 293T cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"293T";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141242";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL211739";"";"None";"301.35";"0";"3.53";"32";"N#CC1=C2c3ccc(O)cc3CC2(c2ccccc2)CCC1=O";"IC50";"'='";"880.0";"nM";"6.06";"";"";"UO_0000065";"20.09";"0.36";"2.53";"9.91";"0";"CHEMBL852960";"Binding affinity to ERalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138102";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL3427385";"";"None";"398.41";"0";"4.85";"5, SS5020";"O=C(O)/C=C/c1ccc(Cc2c(-c3ccccc3)c(=O)oc3cc(O)ccc23)cc1";"IC50";"'='";"1180.0";"nM";"5.93";"";"";"UO_0000065";"14.88";"0.27";"1.08";"6.76";"0";"CHEMBL3429911";"Suppression of ER alpha in human MCF7 cells after 24 hrs by immunostaining analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425438";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308403";"";"";""
"CHEMBL3427389";"";"None";"416.40";"0";"4.99";"16";"O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(F)cc3)c(=O)oc3cc(O)ccc23)cc1";"IC50";"'='";"1280.0";"nM";"5.89";"";"";"UO_0000065";"14.15";"0.26";"0.90";"6.72";"0";"CHEMBL3429911";"Suppression of ER alpha in human MCF7 cells after 24 hrs by immunostaining analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425438";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308403";"";"";""
"CHEMBL3427401";"";"None";"432.40";"1";"5.50";"32";"Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O";"IC50";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"17.50";"0.32";"2.07";"7.81";"0";"CHEMBL3429912";"Antagonist activity at ER alpha in human MCF7 cells assessed as inhibition of estradiol-induced PR expression treated for 24 hrs after incubation with estradiol for 30 mins by laser scanning imaging cytometer analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425438";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308403";"";"";""
"CHEMBL3427402";"";"None";"498.41";"1";"6.26";"33";"Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O";"IC50";"'='";"3.9";"nM";"8.41";"";"";"UO_0000065";"16.87";"0.32";"2.15";"7.92";"0";"CHEMBL3429912";"Antagonist activity at ER alpha in human MCF7 cells assessed as inhibition of estradiol-induced PR expression treated for 24 hrs after incubation with estradiol for 30 mins by laser scanning imaging cytometer analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425438";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308403";"";"";""
"CHEMBL1088344";"";"None";"499.61";"1";"6.09";"5-(S)";"COc1ccc2c(c1)OCCC1=C2[C@H](c2ccc(OCCN3CCCCC3)cc2)Oc2cc(O)ccc21";"IC50";"'='";"4.2";"nM";"8.38";"";"";"UO_0000065";"16.77";"0.31";"2.29";"13.87";"0";"CHEMBL1114100";"Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153760";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL1087297";"";"None";"483.61";"1";"6.47";"3c-(S)";"Oc1ccc2c(c1)OCCC1=C2[C@H](c2ccc(OCCN3CCCCCC3)cc2)Oc2ccccc21";"IC50";"'='";"4.5";"nM";"8.35";"";"";"UO_0000065";"17.26";"0.32";"1.88";"16.32";"0";"CHEMBL1114100";"Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153760";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL1085669";"";"None";"501.62";"2";"6.42";"1c-(R)";"CC(C)N(CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1)C(C)C";"IC50";"'='";"5.4";"nM";"8.27";"";"";"UO_0000065";"16.48";"0.31";"1.85";"11.58";"0";"CHEMBL1114100";"Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153760";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL1087919";"";"None";"429.52";"1";"5.16";"4a-(S)";"CN(C)CCOc1ccc([C@@H]2Oc3cc(O)ccc3C3=C2c2ccccc2OCC3)cc1";"IC50";"'='";"11.1";"nM";"7.96";"";"";"UO_0000065";"18.52";"0.34";"2.79";"15.55";"0";"CHEMBL1114100";"Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153760";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL1082529";"";"None";"429.52";"1";"5.16";"4a-(R)";"CN(C)CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccccc2OCC3)cc1";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"15.70";"0.29";"1.58";"13.18";"0";"CHEMBL1114100";"Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153760";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL381299";"";"None";"270.37";"0";"4.26";"6";"CCCCCC12CCC(=O)C=C1c1ccc(O)cc1C2";"IC50";"'='";"3740.0";"nM";"5.43";"";"";"UO_0000065";"20.07";"0.37";"1.17";"14.55";"0";"CHEMBL852960";"Binding affinity to ERalpha by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138102";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL1083497";"";"None";"500.60";"1";"4.55";"2b-(R)";"CN1CCN(CCOc2cccc([C@H]3Oc4cc(O)ccc4C4=C3c3ccc(O)cc3OCC4)c2)CC1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1114100";"Displacement of radiolabeled estrogen from estrogen receptor alpha by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153760";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL1087289";"";"None";"469.58";"1";"6.08";"4c-(R)";"Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2CCOc2ccccc21";"IC50";"'='";"259.0";"nM";"6.59";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1114101";"Antagonist activity at estrogen receptor in human Ishikawa cells assessed as 17-beta-estradiol-induced alkaline phosphatase activity after 3 days by chemiluminescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Ishikawa";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153760";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307675";"";"";""
"CHEMBL457035";"";"None";"375.51";"0";"4.81";"23";"CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(OCc4ccncc4)cc3CC[C@@H]2C1";"IC50";"'='";"670.0";"nM";"6.17";"";"";"UO_0000065";"16.44";"0.30";"1.36";"14.58";"0";"CHEMBL1022145";"Binding affinity to human ERalpha";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152783";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL1475434";"";"None";"471.03";"0";"4.62";"SID48410327";"O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc(Cl)c2)CC1";"IC50";"'='";"350.0";"nM";"6.46";"";"Not Active";"UO_0000065";"13.71";"0.28";"1.84";"10.52";"0";"CHEMBL1614214";"PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors ELISA Secondary Assay. (Class of assay: confirmatory) [Related pubchem assays: 713 (Primary dose response assay preceding this ELISA secondary assay.), 629 (Primary screen preceding this dose response confirmation assay.)]";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL206";"Estrogen receptor alpha";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";""
